DR,A%,DF%,1stIn,1st%,2nd%
1.11,13.9%,2.5%,49.4%,66.7%,55.0%
0.47,4.0%,10.0%,48.0%,50.0%,50.0%
1.31,17.9%,7.1%,57.1%,78.1%,45.8%
1.04,14.9%,5.4%,44.6%,81.8%,61.0%
0.70,10.4%,3.0%,62.7%,64.3%,44.0%
1.22,17.2%,2.0%,67.7%,71.6%,56.3%
0.78,9.0%,2.2%,59.6%,71.7%,36.1%
0.95,16.8%,5.9%,56.4%,87.7%,34.1%
0.71,9.3%,6.4%,53.6%,80.0%,41.5%
1.15,12.7%,3.6%,65.5%,83.3%,63.2%
1.25,16.2%,0.0%,63.2%,79.1%,56.0%
0.99,14.3%,2.4%,59.5%,72.0%,58.8%
0.94,14.7%,0.0%,57.3%,74.4%,50.0%
1.37,10.0%,8.0%,62.0%,77.4%,42.1%
0.56,9.3%,2.3%,51.2%,68.2%,38.1%
0.84,8.5%,4.3%,42.6%,80.0%,44.4%
0.77,7.0%,2.3%,60.5%,69.2%,29.4%
0.65,11.3%,1.9%,69.8%,54.1%,43.8%
1.79,5.1%,1.7%,57.6%,94.1%,64.0%
2.80,15.0%,2.5%,60.0%,91.7%,68.8%
0.57,13.3%,3.3%,61.7%,54.1%,60.9%
1.35,7.8%,2.0%,62.7%,78.1%,47.4%
2.36,12.5%,0.0%,67.5%,88.9%,61.5%
0.48,11.3%,1.6%,61.3%,63.2%,45.8%
0.74,7.9%,9.5%,46.0%,62.1%,44.1%
1.38,8.6%,5.2%,46.6%,77.8%,51.6%
0.17,18.0%,4.0%,58.0%,62.1%,33.3%
3.00,19.0%,2.4%,57.1%,91.7%,77.8%
1.31,12.7%,1.6%,58.7%,70.3%,50.0%
1.23,10.5%,3.2%,57.9%,70.9%,47.5%
0.49,7.0%,1.4%,57.7%,53.7%,43.3%
1.37,3.6%,1.8%,50.0%,71.4%,57.1%
1.00,6.9%,2.0%,51.5%,71.2%,55.1%
0.52,8.5%,2.1%,53.2%,68.0%,18.2%
0.93,11.3%,5.0%,38.8%,77.4%,46.9%
1.24,12.3%,2.7%,43.8%,75.0%,51.2%
1.14,8.1%,5.8%,54.7%,76.6%,48.7%
1.00,3.0%,1.0%,48.5%,60.4%,49.0%
2.00,6.8%,2.3%,43.2%,84.2%,56.0%
0.55,2.4%,4.9%,51.2%,42.9%,40.0%
2.19,26.8%,0.0%,53.7%,95.5%,57.9%
0.82,11.3%,1.3%,52.5%,78.6%,44.7%
0.37,13.0%,2.2%,67.4%,67.7%,33.3%
1.76,21.6%,5.9%,70.6%,86.1%,66.7%
0.77,9.1%,6.5%,66.2%,64.7%,30.8%
0.71,3.3%,1.1%,68.1%,67.7%,48.3%
0.76,0.0%,4.0%,62.7%,55.3%,46.4%
0.88,6.4%,1.3%,60.3%,80.9%,32.3%
0.88,2.4%,3.6%,67.9%,68.4%,48.1%
0.32,6.3%,0.0%,50.0%,37.5%,37.5%
1.40,13.7%,0.0%,61.6%,82.2%,57.1%
0.67,6.9%,0.0%,65.5%,63.2%,50.0%
1.17,18.3%,0.0%,60.6%,76.7%,42.9%
1.04,15.7%,5.6%,58.4%,73.1%,54.1%
0.92,4.7%,4.7%,62.4%,67.9%,37.5%
1.21,11.0%,2.4%,69.5%,70.2%,52.0%
0.60,7.1%,2.4%,59.5%,60.0%,35.3%
1.02,3.9%,1.6%,64.6%,70.7%,51.1%
0.98,12.1%,4.5%,54.5%,75.0%,43.3%
0.68,6.3%,2.5%,69.6%,52.7%,45.8%
7.05,26.7%,3.3%,50.0%,100.0%,86.7%
0.75,10.3%,1.3%,59.0%,69.6%,50.0%
0.53,2.1%,2.1%,51.1%,54.2%,26.1%
1.60,3.3%,3.3%,65.6%,80.0%,66.7%
2.02,12.8%,2.6%,61.5%,83.3%,53.3%
1.48,7.8%,2.6%,63.6%,79.6%,50.0%
0.82,2.7%,1.8%,52.7%,57.6%,50.9%
1.27,8.7%,5.4%,51.1%,72.3%,55.6%
1.25,7.8%,4.7%,48.4%,83.9%,45.5%
0.98,3.1%,4.2%,53.1%,82.4%,46.7%
1.36,14.8%,5.6%,57.4%,77.4%,52.2%
0.95,9.8%,3.9%,67.6%,60.9%,54.5%
0.59,4.9%,4.9%,58.5%,54.2%,23.5%
3.45,21.1%,0.0%,63.2%,83.3%,85.7%
0.65,0.0%,2.4%,58.5%,50.0%,35.3%
1.55,14.0%,3.5%,61.4%,80.0%,59.1%
1.79,20.0%,6.7%,73.3%,87.9%,58.3%
0.87,12.9%,3.0%,57.4%,74.1%,48.8%
0.86,4.8%,2.4%,57.1%,62.5%,50.0%
