DR,A%,DF%,1stIn,1st%,2nd%
1.22,0.0%,3.8%,64.1%,70.0%,50.0%
3.79,13.5%,0.0%,70.3%,88.5%,81.8%
3.63,5.6%,0.0%,66.7%,95.8%,58.3%
0.91,5.7%,7.3%,56.1%,73.9%,51.9%
2.97,17.9%,2.6%,59.0%,91.3%,75.0%
1.47,1.8%,1.8%,61.8%,73.5%,61.9%
1.22,7.5%,4.7%,58.9%,76.2%,45.5%
1.13,6.2%,2.5%,67.9%,67.3%,42.3%
0.97,4.9%,3.7%,52.4%,67.4%,43.6%
5.68,0.0%,3.1%,71.9%,91.3%,77.8%
1.59,5.1%,6.8%,54.2%,71.9%,70.4%
1.25,6.8%,1.1%,60.2%,69.8%,57.1%
1.04,2.7%,2.7%,54.8%,72.5%,63.6%
0.92,3.4%,1.1%,60.7%,48.1%,60.0%
1.82,10.6%,6.4%,51.1%,75.0%,52.2%
1.43,0.0%,3.3%,70.5%,74.4%,61.1%
0.99,1.7%,5.1%,64.4%,65.8%,47.6%
1.05,6.3%,9.5%,45.3%,79.1%,44.2%
0.75,1.4%,5.6%,72.2%,59.6%,40.0%
1.87,10.9%,0.0%,54.3%,68.0%,81.0%
1.33,7.1%,5.4%,55.4%,67.7%,56.0%
1.35,5.4%,5.4%,51.8%,75.9%,66.7%
1.43,5.7%,7.5%,56.6%,76.7%,52.2%
0.51,1.9%,1.9%,67.9%,44.4%,29.4%
0.68,1.4%,1.4%,46.4%,65.6%,45.9%
1.34,1.4%,7.0%,59.2%,83.3%,37.9%
0.52,0.0%,13.8%,72.4%,45.2%,31.3%
1.19,1.2%,7.1%,72.9%,62.9%,52.2%
1.38,1.8%,8.8%,49.1%,78.6%,44.8%
0.55,1.7%,5.0%,65.0%,61.5%,14.3%
1.10,5.9%,4.7%,52.9%,64.4%,47.5%
1.23,4.9%,2.9%,54.9%,69.6%,54.3%
1.13,0.0%,3.3%,58.2%,71.7%,50.0%
1.64,0.0%,6.0%,62.0%,77.4%,63.2%
0.69,1.8%,3.6%,54.5%,46.7%,32.0%
1.05,2.2%,3.3%,63.3%,64.9%,42.4%
1.05,1.2%,7.1%,59.5%,58.0%,47.1%
0.79,0.0%,7.5%,48.8%,61.5%,31.7%
1.24,6.3%,4.8%,50.8%,75.0%,48.4%
1.21,2.6%,3.9%,59.7%,71.7%,48.4%
0.73,8.3%,3.6%,58.3%,71.4%,48.6%
0.68,5.4%,7.1%,53.6%,80.0%,46.2%
1.56,13.0%,10.1%,60.9%,83.3%,59.3%
0.63,4.2%,6.9%,62.5%,64.4%,37.0%
0.78,2.6%,1.7%,61.2%,66.2%,55.6%
0.95,5.1%,2.6%,59.0%,76.1%,37.5%
0.65,0.0%,3.1%,47.7%,58.1%,47.1%
0.91,2.1%,3.2%,83.0%,51.3%,56.3%
1.58,1.7%,1.7%,58.6%,88.2%,66.7%
1.05,3.2%,1.1%,68.4%,67.7%,53.3%
1.27,9.5%,4.8%,63.1%,77.4%,54.8%
0.85,4.4%,3.3%,58.2%,69.8%,57.9%
0.45,0.0%,0.0%,46.9%,43.5%,34.6%
0.96,0.0%,4.2%,55.8%,60.4%,50.0%
0.00,0.0%,0.0%,83.3%,80.0%,50.0%
1.48,3.9%,0.0%,86.3%,72.7%,71.4%
1.27,1.7%,0.0%,62.1%,72.2%,45.5%
1.57,0.0%,1.9%,66.0%,71.4%,55.6%
0.73,2.8%,0.0%,78.9%,62.5%,60.0%
1.52,1.9%,1.9%,80.8%,66.7%,50.0%
