DR,A%,DF%,1stIn,1st%,2nd%
0.87,4.3%,8.7%,63.5%,75.3%,40.5%
1.31,15.2%,4.5%,69.7%,78.3%,45.0%
1.17,11.1%,3.2%,63.5%,82.5%,30.4%
1.55,11.5%,3.8%,69.2%,80.6%,43.8%
1.37,9.2%,6.2%,66.2%,79.1%,45.5%
0.90,16.3%,1.1%,65.2%,66.7%,46.9%
1.79,13.6%,2.3%,61.4%,81.5%,47.1%
1.50,7.9%,1.6%,66.7%,78.6%,52.4%
1.59,7.4%,0.0%,63.0%,88.2%,45.0%
0.89,3.1%,4.2%,62.5%,83.3%,38.9%
1.55,10.9%,1.6%,59.4%,71.1%,88.5%
1.56,2.0%,6.1%,63.3%,77.4%,44.4%
1.15,2.9%,7.1%,50.0%,77.1%,51.4%
0.80,6.7%,5.2%,60.0%,67.9%,35.2%
0.90,11.0%,1.4%,64.4%,68.1%,46.2%
0.87,6.7%,5.3%,66.7%,74.0%,48.0%
0.64,2.0%,4.0%,68.0%,64.7%,37.5%
1.34,3.4%,0.0%,62.9%,62.5%,57.6%
1.37,3.6%,1.8%,66.1%,75.7%,63.2%
1.84,11.8%,2.0%,74.5%,92.1%,30.8%
1.27,6.1%,0.0%,50.0%,80.5%,63.4%
0.59,6.8%,8.2%,58.9%,55.8%,43.3%
0.65,2.4%,3.6%,57.1%,54.2%,61.1%
0.98,4.9%,8.6%,51.9%,64.3%,53.8%
1.57,14.0%,4.0%,68.0%,76.5%,56.3%
1.58,8.5%,2.8%,59.2%,85.7%,48.3%
1.52,11.1%,3.7%,64.8%,80.0%,68.4%
1.15,6.0%,3.6%,62.7%,76.9%,48.4%
1.86,23.5%,3.9%,66.7%,85.3%,58.8%
1.01,7.7%,3.3%,67.0%,65.6%,50.0%
0.83,5.5%,7.3%,49.1%,55.6%,50.0%
0.81,3.9%,6.6%,55.3%,64.3%,47.1%
1.17,9.3%,7.0%,59.3%,78.4%,48.6%
0.84,6.7%,13.3%,57.3%,67.4%,34.4%
1.72,5.3%,3.2%,60.6%,89.5%,51.4%
1.11,13.3%,10.2%,53.1%,69.2%,47.8%
