DR,A%,DF%,1stIn,1st%,2nd%
0.97,3.8%,1.3%,62.8%,53.1%,62.1%
1.56,1.8%,0.0%,75.4%,65.1%,71.4%
0.93,5.5%,0.8%,66.1%,67.9%,37.2%
1.22,1.6%,1.6%,68.8%,68.2%,65.0%
1.64,2.1%,0.0%,55.3%,65.4%,61.9%
0.41,2.0%,3.1%,68.4%,59.7%,45.2%
0.38,4.3%,4.3%,45.7%,66.7%,36.0%
1.19,6.0%,3.0%,61.2%,65.9%,61.5%
0.92,0.0%,1.2%,67.5%,50.0%,59.3%
1.78,3.9%,5.9%,64.7%,75.8%,72.2%
1.04,2.1%,2.8%,76.8%,61.5%,54.5%
0.51,2.8%,5.6%,41.7%,60.0%,38.1%
0.52,4.8%,1.6%,56.5%,74.3%,33.3%
0.67,6.1%,2.0%,61.6%,72.1%,52.6%
0.73,3.7%,3.7%,61.1%,60.6%,42.9%
0.66,0.0%,1.8%,64.9%,56.8%,50.0%
0.50,2.0%,2.0%,62.7%,59.4%,42.1%
0.88,5.2%,0.0%,71.4%,65.5%,59.1%
0.86,2.8%,2.8%,51.4%,48.6%,45.7%
1.75,7.5%,0.0%,67.9%,72.2%,64.7%
1.02,9.1%,5.2%,66.2%,66.7%,26.9%
0.82,1.8%,0.0%,71.2%,51.9%,50.0%
1.16,3.0%,4.5%,76.1%,66.7%,40.6%
1.03,0.7%,2.1%,74.1%,56.6%,45.9%
1.06,7.6%,2.9%,68.6%,62.5%,60.6%
1.02,0.0%,8.1%,72.1%,56.5%,33.3%
0.44,1.4%,1.4%,74.3%,53.8%,50.0%
1.44,1.6%,0.0%,78.1%,82.0%,50.0%
1.82,2.0%,2.0%,74.5%,73.7%,53.8%
1.63,15.4%,5.8%,78.8%,78.0%,45.5%
1.00,1.0%,1.9%,67.6%,54.9%,41.2%
0.71,1.3%,2.5%,62.0%,61.2%,60.0%
0.87,6.0%,3.6%,59.5%,68.0%,50.0%
1.16,10.4%,1.7%,68.7%,72.2%,44.4%
0.68,5.9%,3.9%,51.0%,69.2%,48.0%
0.83,4.8%,1.0%,79.0%,68.7%,45.5%
0.63,5.2%,5.2%,60.3%,60.0%,39.1%
0.93,1.0%,0.0%,71.3%,58.3%,51.7%
0.93,0.0%,1.8%,79.3%,61.4%,43.5%
0.97,0.9%,1.8%,69.7%,60.5%,48.5%
2.62,6.8%,0.0%,88.6%,87.2%,60.0%
1.46,8.8%,3.5%,77.2%,65.9%,61.5%
0.60,0.0%,1.9%,73.1%,60.5%,42.9%
0.94,0.0%,4.3%,73.4%,59.4%,48.0%
1.07,5.0%,2.0%,71.0%,71.8%,48.3%
1.35,8.2%,4.9%,68.9%,66.7%,68.4%
0.98,6.3%,1.6%,68.3%,62.8%,50.0%
1.24,3.6%,3.6%,63.9%,73.6%,53.3%
0.66,0.0%,4.2%,62.5%,43.3%,50.0%
1.11,3.5%,7.1%,75.3%,73.4%,47.6%
0.54,0.0%,8.6%,65.5%,63.2%,15.0%
1.49,7.5%,3.0%,82.1%,72.7%,50.0%
0.88,0.0%,0.9%,80.6%,64.4%,42.9%
1.05,0.0%,4.9%,70.6%,63.9%,56.7%
1.17,0.0%,1.3%,89.5%,64.7%,50.0%
1.28,3.9%,0.0%,76.6%,66.1%,61.1%
0.73,2.0%,1.0%,72.5%,55.4%,53.6%
1.11,1.0%,2.0%,79.4%,54.3%,57.1%
1.05,0.0%,0.0%,86.9%,53.4%,54.5%
2.09,2.4%,2.4%,95.1%,74.4%,50.0%
1.43,0.0%,0.0%,74.6%,70.5%,66.7%
0.87,3.8%,1.3%,76.3%,63.9%,42.1%
2.09,2.1%,0.0%,85.1%,75.0%,85.7%
1.61,4.2%,2.1%,89.6%,69.8%,20.0%
1.19,2.7%,4.1%,75.3%,63.6%,55.6%
1.44,0.0%,4.4%,82.2%,67.6%,37.5%
0.50,6.3%,2.1%,72.9%,51.4%,53.8%
1.16,0.0%,3.8%,73.1%,66.7%,47.6%
1.02,4.6%,1.8%,71.6%,61.5%,51.6%
1.09,1.3%,1.3%,76.0%,66.7%,27.8%
0.93,4.8%,0.0%,73.0%,58.7%,35.3%
0.87,1.9%,4.8%,79.0%,57.8%,54.5%
1.66,3.5%,7.0%,64.9%,73.0%,55.0%
0.75,0.0%,5.1%,79.7%,55.3%,25.0%
1.56,0.0%,0.0%,77.4%,70.7%,50.0%
1.18,1.2%,1.2%,84.5%,57.7%,69.2%
0.91,1.4%,2.8%,67.6%,56.3%,65.2%
1.04,0.9%,3.8%,75.5%,62.5%,50.0%
1.38,0.0%,3.9%,73.7%,58.9%,55.0%
0.82,0.0%,8.6%,69.9%,56.9%,32.1%
0.92,1.2%,2.4%,81.2%,58.0%,62.5%
1.40,1.8%,1.8%,87.3%,72.9%,42.9%
1.35,4.8%,3.2%,82.5%,65.4%,63.6%
1.14,1.0%,1.0%,84.5%,67.8%,62.5%
0.78,2.5%,6.2%,58.0%,53.2%,44.1%
1.27,0.0%,7.5%,69.8%,64.9%,37.5%
0.72,7.8%,3.9%,76.5%,69.2%,33.3%
1.41,12.7%,0.0%,81.8%,75.6%,40.0%
1.10,2.7%,3.6%,78.6%,60.2%,58.3%
0.91,0.0%,4.3%,75.4%,61.5%,41.2%
0.82,1.3%,3.8%,74.4%,51.7%,40.0%
1.30,3.9%,9.8%,72.5%,62.2%,57.1%
0.44,4.2%,2.8%,69.0%,61.2%,40.9%
0.89,0.0%,1.1%,77.8%,54.3%,45.0%
1.33,0.0%,1.6%,73.4%,61.7%,58.8%
0.63,1.6%,3.3%,62.3%,57.9%,56.5%
1.39,1.1%,4.4%,68.1%,69.4%,62.1%
1.65,7.8%,3.9%,74.5%,68.4%,61.5%
1.23,1.8%,3.7%,70.6%,70.1%,46.9%
0.82,3.5%,7.0%,64.9%,54.1%,35.0%
1.22,1.3%,9.3%,52.0%,66.7%,55.6%
1.24,1.5%,4.5%,62.7%,69.0%,56.0%
1.27,2.4%,5.9%,74.1%,58.7%,63.6%
1.13,0.0%,6.9%,63.7%,64.6%,51.4%
0.88,1.1%,2.2%,76.1%,52.9%,54.5%
1.11,2.3%,4.6%,72.4%,57.1%,37.5%
1.11,3.2%,4.3%,70.2%,66.7%,39.3%
1.18,2.3%,3.5%,74.4%,65.6%,54.5%
1.72,0.0%,3.8%,83.0%,75.0%,44.4%
1.62,1.9%,3.7%,64.8%,71.4%,68.4%
1.45,1.8%,3.5%,73.7%,71.4%,46.7%
1.60,1.7%,5.2%,75.9%,72.7%,64.3%
0.77,0.9%,4.3%,71.3%,58.5%,39.4%
1.71,4.3%,2.1%,61.7%,69.0%,72.2%
1.60,5.6%,0.0%,68.5%,64.9%,70.6%
0.99,0.0%,1.1%,67.4%,55.0%,44.8%
1.38,0.0%,0.0%,68.9%,71.4%,57.9%
1.32,0.0%,3.5%,76.5%,58.5%,65.0%
0.54,0.0%,1.3%,66.2%,54.9%,46.2%
1.16,4.1%,4.1%,71.6%,62.3%,47.6%
1.41,7.6%,1.5%,65.2%,72.1%,65.2%
1.30,5.7%,1.1%,72.4%,74.6%,45.8%
0.61,4.9%,1.6%,45.9%,57.1%,51.5%
0.92,1.0%,3.1%,70.4%,58.0%,48.3%
0.54,0.0%,2.6%,47.4%,33.3%,30.0%
1.66,0.0%,0.0%,76.6%,58.3%,90.9%
0.71,0.0%,1.3%,68.8%,56.6%,58.3%
1.07,2.5%,2.5%,75.9%,61.7%,68.4%
0.91,1.1%,5.6%,58.4%,63.5%,43.2%
0.59,6.5%,4.3%,65.2%,56.7%,25.0%
0.87,4.5%,4.5%,76.1%,67.2%,42.9%
1.12,1.3%,1.3%,76.9%,61.7%,38.9%
1.05,1.0%,4.0%,71.0%,69.0%,41.4%
2.22,5.0%,0.0%,77.5%,77.4%,66.7%
1.21,4.5%,1.5%,65.2%,65.1%,60.9%
1.04,2.4%,2.4%,67.5%,62.5%,55.6%
0.74,0.0%,4.9%,71.8%,59.5%,44.8%
1.42,1.8%,3.5%,82.5%,66.0%,40.0%
1.27,1.2%,1.2%,67.9%,59.6%,51.9%
1.33,1.5%,3.1%,66.2%,88.4%,50.0%
0.83,1.3%,0.0%,80.3%,63.9%,40.0%
1.26,1.7%,0.0%,71.2%,59.5%,47.1%
0.98,1.0%,0.0%,78.8%,65.4%,38.1%
2.03,2.3%,2.3%,70.5%,83.9%,53.8%
1.48,2.1%,0.0%,85.4%,68.3%,85.7%
0.85,2.4%,0.0%,81.0%,44.1%,62.5%
1.26,0.0%,1.7%,76.3%,71.1%,50.0%
1.80,4.8%,4.8%,71.4%,73.3%,50.0%
0.58,1.9%,7.4%,66.7%,52.8%,22.2%
