DR,A%,DF%,1stIn,1st%,2nd%
1.19,13.2%,5.9%,63.2%,76.7%,64.0%
0.63,1.7%,6.7%,58.3%,60.0%,36.0%
1.11,1.8%,0.9%,60.6%,60.6%,48.8%
1.11,2.2%,3.2%,52.7%,77.6%,43.2%
1.06,9.1%,2.3%,55.7%,71.4%,48.7%
0.72,0.0%,8.7%,60.9%,61.9%,51.9%
1.26,4.7%,5.9%,50.6%,72.1%,54.8%
1.13,2.1%,1.1%,60.0%,71.9%,60.5%
0.81,13.2%,9.4%,56.6%,80.0%,30.4%
0.96,1.8%,2.8%,51.4%,67.9%,52.8%
1.47,4.8%,3.2%,58.7%,78.4%,42.3%
1.76,8.2%,6.1%,53.1%,80.8%,56.5%
0.42,9.6%,1.9%,69.2%,66.7%,50.0%
1.13,18.6%,2.1%,63.9%,77.4%,51.4%
1.23,0.0%,0.0%,69.4%,41.2%,60.0%
0.74,3.5%,3.5%,59.1%,60.3%,42.6%
0.73,4.4%,10.3%,48.5%,72.7%,54.3%
1.41,1.6%,6.3%,57.8%,81.1%,44.4%
1.18,3.2%,9.7%,41.9%,69.2%,50.0%
0.85,8.7%,2.6%,65.2%,60.0%,52.5%
0.77,2.9%,4.4%,54.4%,59.5%,48.4%
1.45,16.7%,3.3%,56.7%,70.6%,69.2%
1.10,10.0%,5.0%,57.5%,69.6%,49.0%
1.23,2.7%,4.1%,53.4%,69.2%,61.8%
1.03,3.3%,3.3%,58.9%,66.0%,45.9%
1.60,0.0%,4.3%,47.8%,68.2%,62.5%
1.10,6.7%,1.9%,59.0%,59.7%,55.8%
2.22,5.6%,3.7%,63.0%,88.2%,65.0%
1.23,4.7%,6.3%,50.0%,65.6%,56.3%
0.78,4.1%,2.0%,53.1%,69.2%,47.8%
0.84,1.7%,5.1%,55.9%,60.6%,38.5%
0.83,7.3%,2.8%,63.3%,66.7%,50.0%
1.02,1.4%,4.1%,58.9%,69.8%,56.7%
0.91,7.3%,5.5%,58.7%,78.1%,33.3%
