DR,A%,DF%,1stIn,1st%,2nd%
0.78,9.8%,4.9%,49.2%,53.3%,51.6%
1.31,7.7%,5.1%,64.1%,76.0%,42.9%
0.66,0.0%,1.3%,58.8%,51.1%,54.5%
0.60,0.0%,0.0%,55.6%,63.3%,45.8%
1.72,16.3%,2.0%,61.2%,86.7%,47.4%
1.49,1.9%,7.4%,59.3%,78.1%,45.5%
0.87,7.4%,3.7%,53.1%,69.8%,47.4%
4.44,10.0%,0.0%,70.0%,85.7%,66.7%
1.00,3.8%,1.0%,64.8%,61.8%,51.4%
1.46,3.5%,3.5%,52.6%,73.3%,70.4%
0.83,1.4%,6.9%,52.8%,65.8%,35.3%
0.95,2.8%,5.6%,56.9%,70.7%,51.6%
1.28,6.3%,3.8%,61.3%,73.5%,45.2%
0.65,1.8%,0.0%,54.4%,58.1%,42.3%
0.43,6.8%,9.1%,54.5%,54.2%,45.0%
0.76,6.1%,6.1%,54.5%,72.2%,43.3%
1.02,11.0%,4.9%,62.2%,76.5%,45.2%
0.82,3.0%,7.6%,57.6%,55.3%,46.4%
1.79,13.7%,5.9%,68.6%,85.7%,56.3%
1.56,6.8%,3.4%,64.4%,76.3%,61.9%
0.92,1.6%,3.2%,62.7%,70.9%,53.2%
0.55,10.4%,2.1%,66.7%,71.9%,43.8%
0.34,1.8%,9.1%,65.5%,58.3%,15.8%
1.05,8.8%,4.4%,60.4%,78.2%,44.4%
1.16,9.9%,4.4%,68.1%,75.8%,72.4%
