DR,A%,DF%,1stIn,1st%,2nd%
1.32,16.7%,2.4%,67.9%,80.7%,51.9%
0.92,5.7%,3.8%,61.3%,72.3%,41.5%
0.99,4.1%,7.2%,53.6%,73.1%,37.8%
0.44,2.0%,6.0%,46.0%,56.5%,44.4%
0.68,10.1%,5.8%,59.4%,63.4%,39.3%
0.89,1.0%,1.0%,68.0%,54.5%,58.1%
0.98,7.4%,4.4%,66.2%,73.3%,43.5%
0.89,9.8%,3.7%,70.7%,74.1%,45.8%
0.98,1.9%,5.8%,50.0%,73.1%,53.8%
1.08,12.2%,1.2%,65.9%,70.4%,64.3%
1.43,7.0%,0.0%,73.2%,76.9%,57.9%
0.75,4.3%,4.3%,59.1%,73.5%,36.2%
1.02,18.1%,4.2%,61.1%,63.6%,60.7%
1.42,15.2%,3.0%,63.6%,81.0%,75.0%
0.70,3.8%,1.9%,53.8%,71.4%,54.2%
1.21,11.9%,0.0%,62.7%,73.8%,72.0%
1.09,8.5%,2.4%,64.6%,73.6%,55.2%
1.20,14.7%,4.6%,64.2%,81.4%,53.8%
2.17,16.2%,5.4%,67.6%,80.0%,66.7%
1.43,20.2%,2.2%,74.2%,83.3%,60.9%
1.79,21.6%,9.8%,49.0%,96.0%,61.5%
0.57,1.9%,3.8%,57.7%,43.3%,50.0%
2.03,15.2%,6.5%,54.3%,88.0%,61.9%
0.67,4.4%,2.2%,73.3%,48.5%,58.3%
0.86,2.7%,5.5%,53.4%,56.4%,32.4%
0.71,7.0%,5.3%,50.9%,65.5%,53.6%
0.75,5.1%,3.4%,55.9%,66.7%,50.0%
0.79,3.8%,0.0%,57.7%,57.8%,54.5%
0.95,5.6%,4.8%,62.1%,76.6%,38.3%
1.32,9.8%,1.1%,53.3%,77.6%,67.4%
1.00,14.0%,3.2%,63.4%,76.3%,55.9%
1.42,4.7%,1.2%,67.1%,78.9%,64.3%
1.72,5.6%,5.6%,55.6%,80.0%,50.0%
1.96,4.5%,2.3%,54.5%,70.8%,70.0%
0.93,6.3%,2.5%,61.3%,59.2%,51.6%
2.43,17.6%,5.9%,64.7%,90.9%,66.7%
0.82,8.2%,0.0%,75.5%,70.3%,41.7%
2.18,10.5%,0.0%,64.9%,86.5%,80.0%
1.57,13.7%,2.0%,56.9%,72.4%,63.6%
0.80,10.1%,0.0%,75.4%,55.8%,41.2%
0.71,7.2%,2.9%,71.0%,67.3%,30.0%
1.10,6.1%,3.0%,68.2%,64.4%,47.6%
1.75,9.3%,2.3%,62.8%,85.2%,43.8%
1.02,8.8%,1.3%,66.3%,67.9%,59.3%
0.71,7.7%,3.8%,67.3%,57.1%,41.2%
1.40,13.0%,5.6%,66.7%,80.6%,50.0%
1.13,2.8%,2.8%,56.3%,67.5%,41.9%
1.96,6.3%,2.1%,52.1%,80.0%,73.9%
1.39,6.7%,6.7%,68.3%,70.7%,52.6%
0.49,4.7%,4.7%,65.6%,52.4%,54.5%
1.02,2.8%,1.9%,66.4%,62.0%,50.0%
1.15,9.1%,1.1%,71.6%,71.4%,52.0%
1.38,4.5%,4.5%,55.2%,86.5%,56.7%
0.97,6.6%,4.9%,59.8%,68.5%,55.1%
0.90,4.5%,3.4%,61.8%,61.8%,55.9%
1.25,4.3%,4.3%,50.0%,77.1%,45.7%
0.83,3.8%,2.5%,58.2%,67.4%,51.5%
1.39,5.0%,1.7%,68.3%,78.0%,42.1%
0.89,4.3%,10.1%,60.9%,64.3%,55.6%
1.92,2.1%,4.3%,55.3%,80.8%,66.7%
1.03,3.8%,11.4%,51.9%,68.3%,52.6%
1.33,5.7%,10.0%,60.0%,81.0%,46.4%
1.36,7.5%,1.5%,70.1%,74.5%,55.0%
0.80,2.2%,3.3%,62.6%,59.6%,47.1%
1.39,3.7%,9.3%,61.1%,72.7%,57.1%
0.56,6.4%,0.0%,74.5%,68.6%,41.7%
1.06,13.6%,3.2%,60.8%,73.7%,55.1%
1.89,12.0%,4.0%,78.0%,82.1%,54.5%
2.85,31.7%,2.4%,65.9%,85.2%,71.4%
1.33,7.8%,4.7%,53.1%,82.4%,36.7%
1.80,29.4%,2.0%,64.7%,81.8%,72.2%
0.77,5.4%,2.2%,65.2%,66.7%,37.5%
1.53,5.7%,0.0%,62.3%,72.7%,70.0%
0.89,5.3%,1.5%,67.4%,68.5%,58.1%
1.14,16.4%,6.8%,61.6%,64.4%,67.9%
0.97,7.2%,8.7%,50.7%,77.1%,52.9%
1.02,4.1%,7.1%,55.1%,81.5%,45.5%
0.74,2.0%,0.0%,66.0%,57.6%,35.3%
0.73,7.4%,2.9%,66.2%,55.6%,34.8%
3.80,14.6%,0.0%,63.4%,88.5%,86.7%
1.93,5.9%,5.9%,70.6%,77.8%,60.0%
0.49,4.8%,3.2%,69.4%,65.1%,47.4%
0.56,3.1%,1.5%,61.5%,62.5%,48.0%
0.85,5.8%,0.0%,67.4%,65.5%,46.4%
0.88,2.1%,2.1%,72.3%,64.7%,53.8%
1.26,1.5%,9.1%,56.1%,62.2%,62.1%
0.74,1.4%,2.7%,55.4%,70.7%,45.5%
2.01,4.7%,4.7%,51.2%,77.3%,66.7%
0.74,0.0%,8.9%,43.3%,66.7%,43.1%
1.22,6.7%,5.0%,45.0%,74.1%,57.6%
0.56,10.3%,3.4%,72.4%,66.7%,50.0%
1.31,8.7%,2.9%,75.4%,80.8%,70.6%
1.57,9.0%,7.5%,61.2%,87.8%,61.5%
0.88,0.0%,2.1%,66.0%,64.5%,62.5%
1.19,3.6%,3.6%,78.3%,66.2%,44.4%
0.73,0.0%,2.3%,56.8%,56.0%,42.1%
1.07,6.3%,3.2%,54.7%,67.3%,53.5%
0.71,5.6%,7.0%,56.3%,65.0%,41.9%
4.14,12.1%,0.0%,69.7%,82.6%,90.0%
0.50,9.1%,6.5%,64.9%,72.0%,40.7%
1.75,14.5%,7.3%,50.9%,89.3%,66.7%
1.33,9.1%,7.6%,56.1%,75.7%,58.6%
0.73,5.2%,5.2%,63.8%,59.5%,38.1%
0.58,0.0%,7.3%,53.7%,59.1%,42.1%
0.99,6.5%,4.6%,66.7%,65.3%,41.7%
1.45,22.6%,3.2%,67.7%,76.2%,60.0%
0.78,6.2%,0.0%,72.8%,57.6%,50.0%
1.34,10.0%,3.3%,65.0%,82.1%,38.1%
1.12,9.6%,1.0%,67.3%,70.0%,55.9%
0.76,3.7%,6.5%,60.7%,70.8%,50.0%
