DR,A%,DF%,1stIn,1st%,2nd%
1.10,0.0%,1.2%,77.4%,61.5%,57.9%
1.12,1.0%,2.1%,64.9%,74.6%,55.9%
1.43,1.9%,1.9%,69.8%,70.3%,31.3%
0.98,2.7%,4.5%,60.9%,68.7%,53.5%
0.78,3.8%,1.3%,71.3%,56.1%,47.8%
0.80,0.8%,5.7%,59.3%,58.9%,38.0%
0.66,1.8%,8.8%,56.1%,59.4%,44.0%
1.29,1.3%,5.3%,69.7%,71.7%,30.4%
0.69,6.8%,10.2%,54.2%,65.6%,33.3%
0.80,2.9%,3.8%,65.7%,71.0%,47.2%
0.45,2.9%,7.4%,64.7%,52.3%,29.2%
0.91,3.9%,8.7%,48.5%,62.0%,56.6%
1.00,2.9%,2.9%,69.1%,66.0%,38.1%
1.26,1.4%,4.2%,73.6%,73.6%,52.6%
0.79,3.0%,4.5%,58.2%,56.4%,46.4%
0.83,4.1%,4.1%,68.0%,69.7%,54.8%
1.68,0.0%,3.3%,66.7%,80.0%,60.0%
0.78,3.3%,6.5%,58.7%,59.3%,44.7%
0.66,2.4%,7.1%,67.9%,61.4%,40.7%
1.04,1.1%,8.5%,56.4%,62.3%,46.3%
0.94,3.9%,3.9%,70.3%,71.1%,55.3%
1.18,0.0%,2.5%,79.7%,69.8%,62.5%
1.14,1.4%,2.8%,57.7%,65.9%,63.3%
1.25,2.5%,2.5%,65.0%,63.5%,67.9%
1.15,0.0%,4.2%,63.5%,60.7%,60.0%
0.51,5.8%,3.5%,76.7%,51.5%,40.0%
0.95,3.4%,4.1%,68.7%,69.3%,58.7%
1.29,2.0%,4.9%,68.6%,74.3%,59.4%
0.80,4.3%,5.7%,63.6%,59.6%,47.1%
1.33,3.9%,1.3%,71.1%,70.4%,50.0%
1.05,5.1%,2.6%,69.2%,69.1%,47.2%
1.21,1.4%,1.4%,60.9%,71.4%,40.7%
0.30,0.0%,2.2%,48.9%,50.0%,39.1%
0.74,3.6%,7.3%,72.7%,52.5%,46.7%
0.71,0.0%,5.8%,57.7%,53.3%,40.9%
0.78,3.5%,2.7%,67.3%,57.9%,37.8%
1.03,2.0%,5.0%,61.4%,59.7%,56.4%
1.09,3.6%,4.8%,69.9%,58.6%,52.0%
1.25,3.8%,3.8%,62.5%,64.0%,70.0%
1.15,4.5%,5.7%,54.5%,62.5%,52.5%
1.15,10.7%,4.8%,64.3%,72.2%,43.3%
1.53,3.6%,1.8%,61.8%,70.6%,61.9%
1.49,4.3%,6.4%,66.0%,67.7%,56.3%
1.11,7.3%,3.1%,69.8%,77.6%,55.2%
1.23,4.8%,1.9%,63.8%,71.6%,52.6%
0.62,2.8%,6.9%,56.9%,68.3%,41.9%
0.65,0.0%,7.2%,58.0%,70.0%,41.4%
0.68,6.6%,6.6%,52.5%,68.8%,51.7%
0.83,3.2%,4.2%,66.3%,60.3%,43.8%
1.48,2.0%,0.0%,60.8%,71.0%,50.0%
1.80,3.8%,0.0%,71.2%,70.3%,73.3%
1.87,2.1%,4.2%,81.3%,71.8%,55.6%
1.10,1.8%,4.5%,69.6%,78.2%,47.1%
0.54,5.1%,6.4%,61.5%,68.8%,46.7%
1.49,3.8%,0.0%,66.0%,74.3%,55.6%
1.39,9.2%,4.6%,61.5%,62.5%,68.0%
1.86,12.8%,6.4%,70.2%,81.8%,57.1%
1.22,1.5%,9.1%,66.7%,72.7%,27.3%
0.60,9.5%,4.8%,69.0%,65.5%,38.5%
1.34,14.0%,3.5%,66.7%,73.7%,63.2%
6.26,25.6%,0.0%,71.8%,92.9%,90.9%
1.04,6.0%,3.8%,66.9%,70.8%,45.5%
1.28,11.8%,3.9%,57.9%,77.3%,68.8%
0.82,5.5%,3.3%,70.3%,70.3%,55.6%
1.52,5.5%,7.3%,63.6%,71.4%,50.0%
1.09,3.9%,3.9%,64.7%,72.7%,52.8%
1.03,11.2%,9.2%,56.1%,83.6%,41.9%
0.68,6.5%,3.2%,61.3%,65.8%,41.7%
0.72,1.7%,12.1%,60.3%,45.7%,39.1%
1.05,1.0%,1.0%,69.0%,66.7%,41.9%
0.72,0.0%,5.9%,70.6%,56.3%,45.0%
0.70,3.2%,8.1%,58.1%,52.8%,46.2%
1.19,1.9%,4.7%,66.4%,63.4%,58.3%
0.86,4.9%,3.7%,60.5%,55.1%,46.9%
0.97,4.2%,4.2%,74.7%,71.8%,37.5%
1.03,0.0%,4.2%,61.7%,59.5%,63.0%
0.48,3.5%,7.0%,63.2%,69.4%,33.3%
0.84,2.2%,1.1%,76.4%,55.9%,66.7%
0.70,4.6%,7.7%,64.6%,57.1%,47.8%
1.00,0.8%,3.1%,68.7%,63.3%,39.0%
1.29,1.6%,3.2%,63.5%,70.0%,56.5%
0.82,10.0%,4.4%,67.8%,60.7%,55.2%
1.40,5.3%,1.8%,66.7%,71.1%,52.6%
1.29,1.3%,5.1%,57.7%,71.1%,57.6%
1.24,6.1%,1.5%,48.5%,75.0%,52.9%
2.19,4.3%,0.0%,42.6%,90.0%,66.7%
1.05,7.6%,4.8%,59.0%,66.1%,48.8%
1.43,6.2%,1.5%,66.2%,72.1%,59.1%
0.71,3.1%,1.6%,65.6%,50.0%,54.5%
0.78,6.6%,6.6%,50.5%,69.6%,48.9%
0.93,3.9%,4.9%,59.2%,68.9%,45.2%
1.13,1.0%,4.0%,64.0%,57.8%,50.0%
1.14,0.0%,7.8%,48.4%,64.5%,54.5%
1.02,4.1%,4.1%,60.3%,65.9%,58.6%
0.87,10.3%,9.3%,66.0%,71.9%,54.5%
0.67,1.2%,2.4%,67.1%,59.6%,35.7%
1.20,4.7%,1.6%,57.8%,73.0%,59.3%
1.41,6.3%,1.6%,63.5%,77.5%,60.9%
0.93,1.7%,5.2%,65.5%,67.1%,52.5%
0.34,3.3%,3.3%,83.3%,40.0%,0.0%
0.87,1.4%,6.8%,57.5%,61.9%,45.2%
0.88,3.8%,6.4%,57.7%,62.2%,39.4%
0.51,4.2%,5.6%,68.1%,59.2%,30.4%
1.00,4.2%,5.0%,64.2%,58.4%,65.1%
0.87,15.3%,6.9%,68.1%,71.4%,47.8%
1.18,4.1%,0.0%,66.2%,65.3%,64.0%
0.68,1.3%,5.1%,74.7%,54.2%,30.0%
0.61,0.0%,5.3%,73.7%,42.9%,26.7%
0.89,0.0%,0.0%,64.5%,55.0%,45.5%
0.58,2.1%,8.3%,70.8%,52.9%,21.4%
0.75,5.0%,6.3%,56.3%,55.6%,42.9%
0.88,0.0%,9.7%,51.6%,56.3%,33.3%
0.56,4.8%,11.9%,71.4%,40.0%,41.7%
0.85,5.7%,0.0%,62.3%,60.6%,40.0%
1.08,12.2%,1.2%,76.8%,54.0%,73.7%
0.63,3.8%,1.9%,59.6%,61.3%,33.3%
1.06,0.0%,3.2%,74.2%,60.9%,45.8%
1.03,8.0%,0.0%,72.0%,83.3%,35.7%
0.77,1.7%,2.5%,74.6%,63.6%,43.3%
0.88,1.6%,1.6%,66.7%,54.8%,42.9%
0.43,2.4%,7.1%,71.4%,46.7%,33.3%
1.37,1.4%,2.7%,66.2%,65.3%,48.0%
0.77,0.0%,5.2%,55.2%,59.4%,38.5%
1.21,4.3%,5.8%,68.1%,78.7%,54.5%
0.63,6.8%,4.5%,61.4%,55.6%,41.2%
0.97,2.0%,3.0%,69.0%,65.2%,67.7%
