DR,A%,DF%,1stIn,1st%,2nd%
0.88,1.1%,7.7%,56.0%,62.7%,40.0%
1.23,1.9%,3.8%,62.5%,56.9%,51.3%
1.43,3.5%,1.8%,49.1%,64.3%,62.1%
1.23,1.6%,3.1%,62.5%,57.5%,50.0%
0.98,4.5%,7.9%,57.3%,60.8%,26.3%
1.18,3.2%,6.3%,61.9%,74.4%,50.0%
0.92,4.2%,8.3%,55.6%,55.0%,40.6%
0.71,7.5%,7.5%,70.0%,57.1%,45.8%
1.30,8.7%,5.8%,61.5%,73.4%,47.5%
0.84,1.5%,7.6%,51.5%,64.7%,37.5%
1.54,4.8%,3.2%,51.6%,78.1%,60.0%
0.73,1.9%,5.8%,48.1%,60.0%,37.0%
0.99,11.5%,4.8%,61.5%,79.7%,40.0%
1.20,13.8%,8.8%,55.0%,81.8%,47.2%
1.33,9.2%,7.9%,47.4%,83.3%,62.5%
0.92,4.7%,8.1%,58.1%,70.0%,44.4%
0.83,2.7%,8.0%,49.3%,62.2%,57.9%
1.05,3.1%,1.0%,81.6%,66.3%,55.6%
1.93,4.5%,6.8%,61.4%,85.2%,52.9%
1.01,1.1%,9.7%,64.5%,56.7%,39.4%
0.87,1.4%,9.6%,68.5%,46.0%,30.4%
0.75,0.0%,10.8%,63.4%,50.8%,35.3%
0.70,1.8%,7.0%,59.6%,47.1%,34.8%
1.15,1.3%,7.7%,78.2%,57.4%,41.2%
2.31,0.0%,11.4%,61.4%,81.5%,47.1%
0.53,0.0%,11.8%,66.7%,52.9%,23.5%
2.77,11.4%,2.9%,80.0%,82.1%,71.4%
1.42,6.7%,5.0%,68.3%,70.7%,47.4%
0.70,2.0%,2.0%,68.6%,65.7%,31.3%
1.38,0.0%,2.0%,75.5%,73.0%,33.3%
1.23,1.2%,2.4%,76.2%,57.8%,45.0%
1.11,1.1%,4.2%,74.7%,63.4%,50.0%
0.79,1.1%,9.9%,64.8%,49.2%,37.5%
1.21,1.4%,2.8%,68.1%,65.3%,39.1%
0.71,6.3%,3.1%,48.4%,67.7%,48.5%
4.23,17.6%,0.0%,50.0%,94.1%,76.5%
0.70,4.5%,9.0%,55.2%,70.3%,53.3%
0.78,0.0%,9.7%,68.1%,55.1%,43.5%
1.42,5.3%,1.8%,54.4%,74.2%,46.2%
1.05,2.7%,9.1%,69.1%,61.8%,55.9%
0.71,0.0%,4.3%,51.1%,41.7%,52.2%
1.35,10.0%,5.0%,61.7%,70.3%,39.1%
0.78,4.3%,13.0%,54.3%,56.0%,26.2%
0.88,3.9%,7.8%,54.4%,66.1%,38.3%
1.00,2.0%,14.7%,44.1%,66.7%,38.6%
0.50,0.0%,5.1%,38.5%,53.3%,29.2%
0.65,1.4%,11.1%,47.2%,58.8%,28.9%
0.62,5.0%,6.3%,46.3%,59.5%,37.2%
0.74,5.1%,6.8%,61.0%,55.6%,52.2%
