DR,A%,DF%,1stIn,1st%,2nd%
0.78,2.9%,7.1%,57.1%,52.5%,26.7%
0.46,4.3%,4.3%,66.0%,48.4%,50.0%
1.28,0.0%,2.7%,69.3%,76.9%,69.6%
1.05,3.0%,4.0%,67.0%,64.2%,57.6%
1.67,2.0%,2.0%,72.0%,69.4%,71.4%
0.68,0.0%,5.2%,76.6%,64.4%,27.8%
0.89,0.0%,4.1%,72.2%,54.3%,48.1%
1.19,2.8%,3.7%,72.5%,72.2%,50.0%
1.38,3.2%,4.8%,71.0%,68.2%,55.6%
0.85,0.0%,13.8%,63.8%,70.3%,47.6%
1.07,0.0%,3.2%,63.4%,59.3%,50.0%
4.77,12.5%,6.3%,71.9%,95.7%,66.7%
0.97,1.1%,6.6%,57.1%,51.9%,51.3%
1.10,1.2%,9.6%,60.2%,64.0%,39.4%
0.88,1.3%,5.3%,64.0%,60.4%,48.1%
