DR,A%,DF%,1stIn,1st%,2nd%
1.33,2.0%,4.0%,62.0%,67.7%,57.9%
0.43,0.0%,5.0%,63.3%,55.3%,45.5%
0.64,2.7%,2.7%,60.8%,64.4%,51.7%
0.65,1.2%,6.1%,68.3%,51.8%,46.2%
0.67,3.5%,3.5%,66.7%,60.5%,21.1%
0.70,3.8%,3.8%,59.0%,65.2%,40.6%
1.52,6.9%,5.2%,60.3%,80.0%,52.2%
0.84,1.6%,6.5%,58.1%,55.6%,61.5%
1.56,7.3%,3.6%,54.5%,73.3%,60.0%
0.46,2.0%,4.0%,64.0%,56.3%,33.3%
0.96,2.6%,1.3%,64.9%,64.0%,63.0%
1.21,4.2%,4.2%,61.1%,63.6%,57.1%
1.02,3.0%,2.0%,62.4%,69.8%,50.0%
0.21,0.0%,8.3%,66.7%,53.1%,18.8%
0.94,1.3%,1.3%,53.9%,61.0%,57.1%
1.11,5.0%,5.0%,58.8%,63.8%,54.5%
0.65,3.3%,6.6%,55.7%,52.9%,51.9%
0.82,5.6%,3.7%,61.1%,69.7%,52.4%
1.02,1.2%,1.2%,74.7%,61.3%,47.6%
