DR,A%,DF%,1stIn,1st%,2nd%
1.52,0.0%,0.0%,52.1%,68.0%,65.2%
0.89,4.3%,7.6%,47.8%,63.6%,22.9%
0.98,2.6%,1.3%,45.5%,71.4%,47.6%
1.49,0.0%,1.4%,46.4%,71.9%,56.8%
0.47,2.3%,4.6%,47.1%,58.5%,43.5%
0.61,1.9%,5.7%,66.0%,40.0%,16.7%
1.12,4.0%,2.7%,49.3%,64.9%,65.8%
1.56,0.0%,4.3%,52.2%,70.8%,63.6%
2.60,0.0%,3.8%,69.2%,86.1%,81.3%
0.98,3.8%,6.4%,61.5%,60.4%,56.7%
0.60,1.9%,3.8%,53.8%,46.4%,37.5%
0.77,0.0%,6.3%,45.6%,52.8%,53.5%
1.33,3.0%,0.0%,52.2%,77.1%,53.1%
1.25,1.5%,9.1%,54.5%,69.4%,50.0%
1.20,3.2%,1.6%,57.1%,69.4%,55.6%
1.34,3.5%,1.8%,49.1%,75.0%,55.2%
0.89,0.9%,0.9%,63.8%,67.6%,50.0%
0.86,1.8%,1.8%,61.6%,59.4%,60.5%
0.63,0.0%,5.8%,51.9%,66.7%,44.0%
1.43,3.7%,0.0%,46.3%,68.0%,58.6%
0.59,4.3%,4.3%,58.7%,55.6%,42.1%
1.10,2.2%,5.4%,54.8%,70.6%,42.9%
0.76,2.0%,4.0%,57.6%,57.9%,52.4%
0.86,8.4%,4.7%,49.5%,79.2%,42.6%
2.24,4.7%,2.3%,58.1%,92.0%,55.6%
1.16,9.9%,8.6%,55.6%,68.9%,55.6%
1.24,12.2%,2.7%,60.8%,75.6%,55.2%
0.88,3.8%,6.3%,48.1%,71.1%,46.3%
0.63,0.0%,8.5%,55.9%,69.7%,38.5%
0.98,1.9%,1.0%,59.2%,62.3%,47.6%
0.77,4.0%,4.0%,64.0%,62.5%,27.8%
0.77,0.0%,4.2%,54.2%,56.4%,54.5%
1.30,0.0%,3.3%,78.3%,63.8%,53.8%
0.89,1.0%,5.1%,50.5%,62.0%,44.9%
1.11,2.7%,0.0%,63.1%,61.4%,56.1%
0.86,0.6%,0.6%,62.3%,67.7%,60.0%
1.05,1.3%,2.0%,52.0%,63.3%,52.1%
1.05,1.4%,0.7%,59.2%,55.2%,63.3%
1.14,0.9%,3.5%,57.5%,67.7%,54.2%
0.81,0.9%,2.7%,60.7%,55.9%,54.5%
1.41,2.9%,0.0%,65.7%,69.6%,75.0%
1.67,3.3%,1.7%,58.3%,54.3%,72.0%
0.83,3.3%,1.7%,60.8%,56.2%,55.3%
0.57,0.0%,4.4%,62.2%,53.6%,35.3%
0.82,0.0%,6.6%,60.4%,61.8%,44.4%
0.50,0.0%,4.5%,45.5%,50.0%,25.0%
0.81,5.5%,3.7%,64.2%,65.7%,46.2%
1.40,4.8%,3.2%,68.3%,74.4%,55.0%
0.93,3.2%,3.2%,52.1%,65.3%,40.0%
1.13,0.0%,2.5%,50.0%,72.5%,47.5%
1.18,5.8%,5.8%,55.8%,64.6%,50.0%
2.47,10.3%,0.0%,66.7%,76.9%,76.9%
0.80,4.7%,2.8%,60.7%,69.2%,52.4%
0.67,3.0%,3.0%,62.1%,48.8%,36.0%
0.84,3.4%,0.7%,64.4%,62.5%,30.2%
0.80,12.5%,7.8%,53.1%,73.5%,46.7%
